,result,table,_start,_stop,_time,_value,_field,_measurement,host,timestamp
,,1654,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:26:00Z,9,lag,polygon_lag,xmev-capture,1648455911653
,,1655,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:20:00Z,1,lag,polygon_lag,xmev-capture,1648459181980
,,1656,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:42:00Z,20,lag,ethereum_lag,xmev-capture,1648456876331
,,1657,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:59:00Z,9,lag,polygon_lag,xmev-capture,1648461499632
,,1658,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:42:00Z,4,lag,ethereum_lag,xmev-capture,1648453281732
,,1659,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:45:00Z,1,lag,polygon_lag,xmev-capture,1648457092476
,,1660,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:55:00Z,8,lag,polygon_lag,xmev-capture,1648457644882
,,1661,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:53:00Z,6,lag,polygon_lag,xmev-capture,1648457556838
,,1662,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:23:00Z,7,lag,polygon_lag,xmev-capture,1648455755527
,,1663,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:45:00Z,3,lag,polygon_lag,xmev-capture,1648453441846
,,1664,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:15:00Z,4,lag,polygon_lag,xmev-capture,1648458897790
,,1665,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:30:00Z,8,lag,polygon_lag,xmev-capture,1648459794418
,,1666,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:34:00Z,6,lag,ethereum_lag,xmev-capture,1648452837387
,,1667,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:57:00Z,8,lag,ethereum_lag,xmev-capture,1648454210391
,,1668,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:00:00Z,8,lag,polygon_lag,xmev-capture,1648454354510
,,1669,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:30:00Z,6,lag,polygon_lag,xmev-capture,1648456199887
,,1670,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:16:00Z,4,lag,polygon_lag,xmev-capture,1648458953836
,,1671,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:03:00Z,9,lag,polygon_lag,xmev-capture,1648461739801
,,1672,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:35:00Z,7,lag,polygon_lag,xmev-capture,1648452893454
,,1673,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:00:00Z,10,lag,polygon_lag,xmev-capture,1648461587699
,,1674,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:17:00Z,6,lag,polygon_lag,xmev-capture,1648462600414
,,1675,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:16:00Z,7,lag,polygon_lag,xmev-capture,1648455319203
,,1676,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:15:00Z,4,lag,polygon_lag,xmev-capture,1648455271188
,,1677,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:00:00Z,9,lag,polygon_lag,xmev-capture,1648461595704
,,1678,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:20:00Z,7,lag,polygon_lag,xmev-capture,1648455575397
,,1679,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:31:00Z,6,lag,polygon_lag,xmev-capture,1648456227887
,,1680,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:54:00Z,34,lag,ethereum_lag,xmev-capture,1648457620872
,,1681,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:04:00Z,7,lag,polygon_lag,xmev-capture,1648454614706
,,1682,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:40:00Z,2,lag,polygon_lag,xmev-capture,1648456796287
,,1683,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:54:00Z,6,lag,polygon_lag,xmev-capture,1648457612878
,,1684,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:05:00Z,23,lag,ethereum_lag,xmev-capture,1648454682736
,,1685,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:10:00Z,14,lag,ethereum_lag,xmev-capture,1648454978921
,,1686,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:45:00Z,14,lag,ethereum_lag,xmev-capture,1648453493860
,,1687,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:39:00Z,6,lag,polygon_lag,xmev-capture,1648460302794
,,1688,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:09:00Z,4,lag,polygon_lag,xmev-capture,1648454914913
,,1689,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:36:00Z,6,lag,polygon_lag,xmev-capture,1648460118667
,,1690,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:10:00Z,8,lag,polygon_lag,xmev-capture,1648458565583
,,1691,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:18:00Z,6,lag,polygon_lag,xmev-capture,1648462628419
,,1692,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:34:00Z,5,lag,polygon_lag,xmev-capture,1648460022592
,,1693,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:04:00Z,7,lag,polygon_lag,xmev-capture,1648454610688
,,1694,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:17:00Z,2,lag,polygon_lag,xmev-capture,1648458997856
,,1695,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:02:00Z,5,lag,polygon_lag,xmev-capture,1648461667781
,,1696,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:28:00Z,9,lag,polygon_lag,xmev-capture,1648459654319
,,1697,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:05:00Z,5,lag,polygon_lag,xmev-capture,1648454650731
,,1698,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:50:00Z,7,lag,polygon_lag,xmev-capture,1648460979308
,,1699,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:59:00Z,8,lag,polygon_lag,xmev-capture,1648461515659
,,1700,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:57:00Z,9,lag,polygon_lag,xmev-capture,1648454178398
,,1701,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:54:00Z,6,lag,polygon_lag,xmev-capture,1648457616865
,,1702,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:48:00Z,4,lag,polygon_lag,xmev-capture,1648460823151
,,1703,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:16:00Z,8,lag,ethereum_lag,xmev-capture,1648458949807
,,1704,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:17:00Z,2,lag,polygon_lag,xmev-capture,1648458985841
,,1705,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:46:00Z,4,lag,polygon_lag,xmev-capture,1648460759101
,,1706,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:11:00Z,5,lag,polygon_lag,xmev-capture,1648455035000
,,1707,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:14:00Z,5,lag,polygon_lag,xmev-capture,1648455239143
,,1708,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:12:00Z,4,lag,polygon_lag,xmev-capture,1648462296183
,,1709,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:47:00Z,6,lag,polygon_lag,xmev-capture,1648453593960
,,1710,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:00:00Z,9,lag,polygon_lag,xmev-capture,1648457961129
,,1711,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:50:00Z,18,lag,ethereum_lag,xmev-capture,1648457384672
,,1712,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:07:00Z,6,lag,polygon_lag,xmev-capture,1648458385412
,,1713,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:19:00Z,2,lag,polygon_lag,xmev-capture,1648459125952
,,1714,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:15:00Z,7,lag,polygon_lag,xmev-capture,1648455267223
,,1715,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:54:00Z,6,lag,polygon_lag,xmev-capture,1648457620902
,,1716,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:02:00Z,4,lag,polygon_lag,xmev-capture,1648458105238
,,1717,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:38:00Z,7.5,lag,polygon_lag,xmev-capture,1648460250776
,,1718,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:33:00Z,8,lag,polygon_lag,xmev-capture,1648456343950
,,1719,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:17:00Z,5,lag,ethereum_lag,xmev-capture,1648455399233
,,1720,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:22:00Z,5,lag,ethereum_lag,xmev-capture,1648459290078
,,1721,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:37:00Z,5,lag,polygon_lag,xmev-capture,1648460194718
,,1722,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:01:00Z,25,lag,ethereum_lag,xmev-capture,1648454434545
,,1723,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:55:00Z,8,lag,polygon_lag,xmev-capture,1648454050300
,,1724,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:59:00Z,7,lag,ethereum_lag,xmev-capture,1648454338470
,,1725,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:17:00Z,2,lag,polygon_lag,xmev-capture,1648458993859
,,1726,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:37:00Z,7,lag,polygon_lag,xmev-capture,1648460162668
,,1727,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:15:00Z,9,lag,polygon_lag,xmev-capture,1648458889794
,,1728,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:27:00Z,30,lag,ethereum_lag,xmev-capture,1648456011707
,,1729,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:58:00Z,8,lag,polygon_lag,xmev-capture,1648454262453
,,1730,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:18:00Z,8,lag,polygon_lag,xmev-capture,1648462672463
,,1731,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:23:00Z,4,lag,polygon_lag,xmev-capture,1648455731527
,,1732,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:01:00Z,8,lag,polygon_lag,xmev-capture,1648461607714
,,1733,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:34:00Z,6,lag,ethereum_lag,xmev-capture,1648456407978
,,1734,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:23:00Z,7,lag,polygon_lag,xmev-capture,1648455759530
,,1735,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:07:00Z,4,lag,polygon_lag,xmev-capture,1648454806818
,,1736,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:48:00Z,4,lag,polygon_lag,xmev-capture,1648457224606
,,1737,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:16:00Z,10,lag,ethereum_lag,xmev-capture,1648455315184
,,1738,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:13:00Z,6,lag,polygon_lag,xmev-capture,1648455171094
,,1739,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:45:00Z,1,lag,polygon_lag,xmev-capture,1648457060447
,,1740,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:11:00Z,6,lag,polygon_lag,xmev-capture,1648458641620
,,1741,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:46:00Z,3,lag,polygon_lag,xmev-capture,1648453501888
,,1742,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:16:00Z,6,lag,ethereum_lag,xmev-capture,1648455351205
,,1743,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:41:00Z,7,lag,polygon_lag,xmev-capture,1648460410849
,,1744,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:35:00Z,8,lag,polygon_lag,xmev-capture,1648456448040
,,1745,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:57:00Z,9,lag,polygon_lag,xmev-capture,1648457813017
,,1746,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:50:00Z,8,lag,polygon_lag,xmev-capture,1648460967266
,,1747,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:43:00Z,13,lag,ethereum_lag,xmev-capture,1648456964379
,,1748,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:50:00Z,6,lag,polygon_lag,xmev-capture,1648460983261
,,1749,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:39:00Z,7,lag,polygon_lag,xmev-capture,1648456720211
,,1750,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:22:00Z,7,lag,polygon_lag,xmev-capture,1648459302076
,,1751,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:02:00Z,8,lag,polygon_lag,xmev-capture,1648454494626
,,1752,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:18:00Z,6,lag,polygon_lag,xmev-capture,1648455479316
,,1753,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:29:00Z,10,lag,ethereum_lag,xmev-capture,1648459722326
,,1754,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:56:00Z,3,lag,polygon_lag,xmev-capture,1648461335536
,,1755,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:59:00Z,5,lag,polygon_lag,xmev-capture,1648454330499
,,1756,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:17:00Z,13,lag,ethereum_lag,xmev-capture,1648458965820
,,1757,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:25:00Z,9,lag,polygon_lag,xmev-capture,1648459474195
,,1758,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:24:00Z,5,lag,polygon_lag,xmev-capture,1648459422177
,,1759,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:33:00Z,4,lag,polygon_lag,xmev-capture,1648459978541
,,1760,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:57:00Z,7,lag,polygon_lag,xmev-capture,1648461367581
,,1761,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:23:00Z,8,lag,polygon_lag,xmev-capture,1648455771529
,,1762,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:48:00Z,4,lag,polygon_lag,xmev-capture,1648460855196
,,1763,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:18:00Z,2,lag,polygon_lag,xmev-capture,1648459033869
,,1764,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:05:00Z,3,lag,polygon_lag,xmev-capture,1648454678742
,,1765,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:05:00Z,5,lag,polygon_lag,xmev-capture,1648458261350
,,1766,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:48:00Z,3,lag,polygon_lag,xmev-capture,1648460879199
,,1767,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:00:00Z,8,lag,ethereum_lag,xmev-capture,1648457949080
,,1768,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:48:00Z,2.3333333333333335,lag,ethereum_lag,xmev-capture,1648457244593
,,1769,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:07:00Z,7,lag,polygon_lag,xmev-capture,1648461991976
,,1770,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:21:00Z,6,lag,polygon_lag,xmev-capture,1648455623452
,,1771,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:05:00Z,8,lag,polygon_lag,xmev-capture,1648458285342
,,1772,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:53:00Z,7,lag,polygon_lag,xmev-capture,1648461131393
,,1773,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:29:00Z,4,lag,polygon_lag,xmev-capture,1648456131811
,,1774,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:19:00Z,14.5,lag,ethereum_lag,xmev-capture,1648455519353
,,1775,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:40:00Z,3,lag,polygon_lag,xmev-capture,1648460374851
,,1776,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:52:00Z,6,lag,polygon_lag,xmev-capture,1648461115383
,,1777,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:48:00Z,7,lag,polygon_lag,xmev-capture,1648457244604
,,1778,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:29:00Z,5,lag,polygon_lag,xmev-capture,1648456123818
,,1779,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:44:00Z,3,lag,polygon_lag,xmev-capture,1648457024440
,,1780,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:44:00Z,4,lag,polygon_lag,xmev-capture,1648460611011
,,1781,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:18:00Z,4,lag,polygon_lag,xmev-capture,1648455435292
,,1782,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:19:00Z,2,lag,polygon_lag,xmev-capture,1648459129944
,,1783,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:56:00Z,5,lag,polygon_lag,xmev-capture,1648454146349
,,1784,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:11:00Z,7,lag,polygon_lag,xmev-capture,1648455055038
,,1785,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:46:00Z,63,lag,ethereum_lag,xmev-capture,1648453553908
,,1786,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:40:00Z,2,lag,polygon_lag,xmev-capture,1648453177649
,,1787,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:17:00Z,8,lag,polygon_lag,xmev-capture,1648462572404
,,1788,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:15:00Z,8,lag,polygon_lag,xmev-capture,1648458865800
,,1789,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:01:00Z,9,lag,polygon_lag,xmev-capture,1648458041180
,,1790,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:09:00Z,9,lag,polygon_lag,xmev-capture,1648458537536
,,1791,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:27:00Z,8,lag,polygon_lag,xmev-capture,1648459586267
,,1792,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:20:00Z,3,lag,polygon_lag,xmev-capture,1648455555390
,,1793,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:21:00Z,13,lag,ethereum_lag,xmev-capture,1648455619396
,,1794,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:51:00Z,22,lag,ethereum_lag,xmev-capture,1648457428715
,,1795,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:46:00Z,20,lag,ethereum_lag,xmev-capture,1648457152512
,,1796,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:29:00Z,4,lag,polygon_lag,xmev-capture,1648459686332
,,1797,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:54:00Z,5,lag,polygon_lag,xmev-capture,1648457580843
,,1798,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:40:00Z,7,lag,polygon_lag,xmev-capture,1648456760255
,,1799,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:52:00Z,7,lag,polygon_lag,xmev-capture,1648461103377
,,1800,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:11:00Z,6,lag,polygon_lag,xmev-capture,1648462220146
,,1801,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:10:00Z,7,lag,polygon_lag,xmev-capture,1648458589593
,,1802,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:01:00Z,7,lag,polygon_lag,xmev-capture,1648458049203
,,1803,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:46:00Z,3,lag,polygon_lag,xmev-capture,1648453521902
,,1804,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:41:00Z,7,lag,polygon_lag,xmev-capture,1648460442903
,,1805,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:57:00Z,5,lag,polygon_lag,xmev-capture,1648461391579
,,1806,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:00:00Z,5,lag,polygon_lag,xmev-capture,1648461543679
,,1807,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:28:00Z,8,lag,polygon_lag,xmev-capture,1648456063746
,,1808,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:09:00Z,5,lag,polygon_lag,xmev-capture,1648454898873
,,1809,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:35:00Z,6,lag,polygon_lag,xmev-capture,1648456492065
,,1810,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:40:00Z,6,lag,polygon_lag,xmev-capture,1648460370861
,,1811,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:31:00Z,7,lag,ethereum_lag,xmev-capture,1648456207827
,,1812,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:19:00Z,8,lag,polygon_lag,xmev-capture,1648455511340
,,1813,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:54:00Z,9,lag,polygon_lag,xmev-capture,1648461183458
,,1814,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:31:00Z,8,lag,polygon_lag,xmev-capture,1648459802433
,,1815,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:01:00Z,5,lag,polygon_lag,xmev-capture,1648454410544
,,1816,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:29:00Z,8,lag,polygon_lag,xmev-capture,1648456087808
